,GANBLR++-LR,GANBLR++-MLP,GANBLR++-RF,GANBLR++-XGB,GANBLR++-AVG,GANBLR-LR,GANBLR-MLP,GANBLR-RF,GANBLR-XGB,GANBLR-AVG,CTGAN-LR,CTGAN-MLP,CTGAN-RF,CTGAN-XGB,CTGAN-AVG,CTABGAN-LR,CTABGAN-MLP,CTABGAN-RF,CTABGAN-XGB,CTABGAN-AVG,NB-LR,NB-MLP,NB-RF,NB-XGB,NB-AVG,RLIG-LR,RLIG-MLP,RLIG-RF,RLIG-XGB,RLIG-AVG,GREAT-LR,GREAT-MLP,GREAT-RF,GREAT-XGB,GREAT-AVG,DIST_SAMPL-LR,DIST_SAMPL-MLP,DIST_SAMPL-RF,DIST_SAMPL-XGB,DIST_SAMPL-AVG
'Maternal,0.862992125984252,0.8824146981627297,0.8678915135608049,0.8595800524934383,0.8682195975503063,0.8753280839895013,0.8908136482939631,0.8515310586176729,0.8671916010498689,0.8712160979877516,0.4178477690288714,0.4273840769903762,0.5401574803149606,0.39160104986876637,0.4442475940507436,0.8944881889763779,0.8921259842519685,0.884689413823272,0.8866141732283465,0.8894794400699914,0.5721784776902887,0.58416447944007,0.5721784776902887,0.5721784776902887,0.5751749781277341,0.7703412073490815,0.7804024496937881,0.6321084864391951,0.6251968503937009,0.7020122484689414,0.5695538057742782,0.5541557305336833,0.5016622922134734,0.5519685039370079,0.5443350831146107,0.4398950131233595,0.5460192475940507,0.48311461067366573,0.4380577427821522,0.4767716535433071
Health',0.6837160751565762,0.662491301322199,0.6360473208072372,0.6231732776617953,0.651356993736952,0.7150313152400836,0.6687543493389004,0.6774530271398748,0.6544885177453027,0.6789318023660403,0.6033402922755742,0.627348643006263,0.5744606819763397,0.5605427974947808,0.5914231036882394,0.6534446764091858,0.6485734168406402,0.6169102296450939,0.6106471816283925,0.632393876130828,0.68580375782881,0.6621433542101601,0.6652748782185108,0.6565762004175366,0.6674495476687543,0.5981210855949897,0.6423103688239388,0.5643702157272094,0.5688935281837161,0.5934237995824635,0.33611691022964507,0.20876826722338207,0.2529575504523312,0.27348643006263046,0.26783228949199717,0.6377870563674322,0.650661099512874,0.6106471816283925,0.5751565762004176,0.618562978427279
