,GANBLR++-LR,GANBLR++-MLP,GANBLR++-RF,GANBLR++-XGB,GANBLR++-AVG,GANBLR-LR,GANBLR-MLP,GANBLR-RF,GANBLR-XGB,GANBLR-AVG,CTGAN-LR,CTGAN-MLP,CTGAN-RF,CTGAN-XGB,CTGAN-AVG,NB-LR,NB-MLP,NB-RF,NB-XGB,NB-AVG,RLiG-LR,RLiG-MLP,RLiG-RF,RLiG-AVG,GREAT-LR,GREAT-MLP,GREAT-RF,GREAT-XGB,GREAT-AVG,TABSYN-LR,TABSYN-MLP,TABSYN-RF,TABSYN-XGB,TABSYN-AVG
Magic,0.9186351706036745,0.9033245844269467,0.9037620297462817,0.9146981627296588,0.9101049868766404,0.9173228346456693,0.9133858267716536,0.8972003499562554,0.9081364829396326,0.9090113735783026,0.45931758530183725,0.5586176727909011,0.5511811023622047,0.5538057742782152,0.5307305336832896,0.5721784776902887,0.5721784776902887,0.5721784776902887,0.5721784776902887,0.5721784776902887,0.9098862642169729,0.8950131233595799,0.9072615923009623,0.9040536599591719,0.24540682414698164,0.28433945756780404,0.19816272965879264,0.2664041994750656,0.24857830271216097,0.6561679790026247,0.6093613298337708,0.584864391951006,0.5984251968503937,0.6122047244094488
Nursery,0.734375,0.7152777777777778,0.6684027777777777,0.6354166666666666,0.6883680555555555,0.7291666666666666,0.670138888888889,0.6579861111111112,0.6510416666666666,0.6770833333333334,0.609375,0.6493055555555557,0.5711805555555555,0.5520833333333334,0.5954861111111112,0.6510416666666666,0.6510416666666666,0.6510416666666666,0.6510416666666666,0.6510416666666666,0.7065972222222223,0.7916666666666666,0.7239583333333334,0.7407407407407408,0.3177083333333333,0.19270833333333334,0.2916666666666667,0.28125,0.2708333333333333,0.640625,0.6354166666666666,0.5590277777777778,0.5572916666666666,0.5980902777777778
