,GANBLR++-LR,GANBLR++-MLP,GANBLR++-RF,GANBLR++-XGB,GANBLR++-AVG,GANBLR-LR,GANBLR-MLP,GANBLR-RF,GANBLR-XGB,GANBLR-AVG,CTGAN-LR,CTGAN-MLP,CTGAN-RF,CTGAN-XGB,CTGAN-AVG,CTABGAN-LR,CTABGAN-MLP,CTABGAN-RF,CTABGAN-XGB,CTABGAN-AVG,NB-LR,NB-MLP,NB-RF,NB-XGB,NB-AVG,RLIG-LR,RLIG-MLP,RLIG-RF,RLIG-AVG,GREAT-LR,GREAT-MLP,GREAT-RF,GREAT-XGB,GREAT-AVG,DIST_SAMPL-LR,DIST_SAMPL-MLP,DIST_SAMPL-RF,DIST_SAMPL-XGB,DIST_SAMPL-AVG
'Room,0.8451443569553806,0.863517060367454,0.8442694663167104,0.8398950131233596,0.8482064741907261,0.8595800524934383,0.8678915135608049,0.8407699037620296,0.8556430446194225,0.8559711286089238,0.4199475065616798,0.42607174103237094,0.5393700787401575,0.4015748031496063,0.4467410323709536,0.884514435695538,0.8832020997375327,0.8604549431321086,0.8871391076115486,0.878827646544182,0.5721784776902887,0.5721784776902887,0.5721784776902887,0.5721784776902887,0.5721784776902887,0.8757655293088366,0.8665791776027997,0.8880139982502188,0.8767862350539516,0.5708661417322834,0.5695538057742783,0.5135608048993876,0.5603674540682415,0.5535870516185477,0.4435695538057743,0.48075240594925633,0.5144356955380577,0.4304461942257218,0.4673009623797026
Occupancy',0.734375,0.6822916666666666,0.6614583333333334,0.6354166666666666,0.6783854166666666,0.7291666666666666,0.671875,0.6701388888888888,0.6510416666666666,0.6805555555555554,0.609375,0.6458333333333334,0.5694444444444445,0.5520833333333334,0.5941840277777778,0.6510416666666666,0.6475694444444445,0.5920138888888888,0.5885416666666666,0.6197916666666666,0.6666666666666666,0.6197916666666666,0.6753472222222222,0.6302083333333334,0.6480034722222222,0.6979166666666666,0.7326388888888888,0.734375,0.7216435185185186,0.3177083333333333,0.24826388888888892,0.296875,0.2864583333333333,0.2873263888888889,0.640625,0.6475694444444443,0.5659722222222222,0.5572916666666666,0.6028645833333334
