,GANBLR++-LR,GANBLR++-MLP,GANBLR++-RF,GANBLR++-XGB,GANBLR++-AVG,GANBLR-LR,GANBLR-MLP,GANBLR-RF,GANBLR-XGB,GANBLR-AVG,CTGAN-LR,CTGAN-MLP,CTGAN-RF,CTGAN-XGB,CTGAN-AVG,CTABGAN-LR,CTABGAN-MLP,CTABGAN-RF,CTABGAN-XGB,CTABGAN-AVG,NB-LR,NB-MLP,NB-RF,NB-XGB,NB-AVG,RLiG-LR,RLiG-MLP,RLiG-RF,RLiG-AVG,GREAT-LR,GREAT-MLP,GREAT-RF,GREAT-XGB,GREAT-AVG,TABSYN-LR,TABSYN-MLP,TABSYN-RF,TABSYN-XGB,TABSYN-AVG
Rice,0.9186351706036745,0.9033245844269467,0.9037620297462817,0.9146981627296588,0.9101049868766404,0.9173228346456693,0.9133858267716536,0.8972003499562554,0.9081364829396326,0.9090113735783026,0.6430446194225722,0.5708661417322834,0.5901137357830272,0.5144356955380578,0.5796150481189851,0.868766404199475,0.8748906386701663,0.8363954505686789,0.8464566929133858,0.8566272965879266,0.5721784776902887,0.5721784776902887,0.5721784776902887,0.5721784776902887,0.5721784776902887,0.9155730533683291,0.9050743657042869,0.9081364829396325,0.9095946340040828,0.24540682414698164,0.31539807524059493,0.19772528433945757,0.23359580052493442,0.24803149606299213,0.6561679790026247,0.5988626421697288,0.600174978127734,0.5984251968503937,0.6134076990376204
Car,0.6822916666666666,0.6753472222222222,0.642361111111111,0.65625,0.6640625,0.7291666666666666,0.6770833333333334,0.6770833333333334,0.6510416666666666,0.68359375,0.609375,0.6545138888888888,0.5746527777777778,0.5520833333333334,0.59765625,0.65625,0.640625,0.6163194444444445,0.6197916666666666,0.6332465277777778,0.6666666666666666,0.6614583333333334,0.6631944444444445,0.6302083333333334,0.6553819444444444,0.720486111111111,0.7152777777777778,0.6805555555555555,0.7054398148148148,0.3177083333333333,0.23263888888888887,0.2881944444444444,0.265625,0.27604166666666663,0.640625,0.6440972222222222,0.5642361111111112,0.5572916666666666,0.6015625
