,GANBLR++-LR,GANBLR++-MLP,GANBLR++-RF,GANBLR++-XGB,GANBLR++-AVG,GANBLR-LR,GANBLR-MLP,GANBLR-RF,GANBLR-XGB,GANBLR-AVG,CTGAN-LR,CTGAN-MLP,CTGAN-RF,CTGAN-XGB,CTGAN-AVG,CTABGAN-LR,CTABGAN-MLP,CTABGAN-RF,CTABGAN-XGB,CTABGAN-AVG,NB-LR,NB-MLP,NB-RF,NB-XGB,NB-AVG,RLIG-LR,RLIG-MLP,RLIG-RF,RLIG-XGB,RLIG-AVG,GREAT-LR,GREAT-MLP,GREAT-RF,GREAT-XGB,GREAT-AVG,DIST_SAMPL-LR,DIST_SAMPL-MLP,DIST_SAMPL-RF,DIST_SAMPL-XGB,DIST_SAMPL-AVG
'Room,0.862992125984252,0.8886264216972878,0.8643044619422572,0.8595800524934383,0.8688757655293088,0.8753280839895013,0.8825021872265966,0.852668416447944,0.8671916010498689,0.8694225721784776,0.4178477690288714,0.4254593175853018,0.5508311461067367,0.39160104986876637,0.4464348206474191,0.8937007874015747,0.8908136482939631,0.8780402449693788,0.8892388451443569,0.8879483814523184,0.5721784776902887,0.5721784776902887,0.5721784776902887,0.5721784776902887,0.5721784776902887,0.7703412073490815,0.76920384951881,0.6216097987751531,0.6251968503937009,0.6965879265091864,0.5695538057742782,0.568591426071741,0.5016622922134734,0.5540682414698163,0.5484689413823273,0.4398950131233595,0.4687664041994751,0.4853018372703412,0.4380577427821522,0.458005249343832
Occupancy',0.6837160751565762,0.6729297146833683,0.6440501043841337,0.6231732776617953,0.6559672929714683,0.7150313152400836,0.6680584551148225,0.6771050800278356,0.6544885177453027,0.6786708420320112,0.6033402922755742,0.6343075852470424,0.5678496868475992,0.5605427974947808,0.591510090466249,0.6534446764091858,0.652748782185108,0.6256089074460682,0.6022964509394573,0.6335247042449547,0.68580375782881,0.6405706332637439,0.6670146137787056,0.6565762004175366,0.662491301322199,0.5981210855949897,0.6412665274878219,0.558107167710508,0.5688935281837161,0.5915970772442589,0.33611691022964507,0.26722338204592905,0.2595685455810717,0.27244258872651356,0.2838378566457898,0.6377870563674322,0.6336116910229644,0.6120389700765484,0.5751565762004176,0.6146485734168406
