,GANBLR++-LR,GANBLR++-MLP,GANBLR++-RF,GANBLR++-XGB,GANBLR++-AVG,GANBLR-LR,GANBLR-MLP,GANBLR-RF,GANBLR-XGB,GANBLR-AVG,CTGAN-LR,CTGAN-MLP,CTGAN-RF,CTGAN-XGB,CTGAN-AVG,NB-LR,NB-MLP,NB-RF,NB-XGB,NB-AVG,RLiG-LR,RLiG-MLP,RLiG-RF,RLiG-AVG,GREAT-LR,GREAT-MLP,GREAT-RF,GREAT-XGB,GREAT-AVG,TABSYN-LR,TABSYN-MLP,TABSYN-RF,TABSYN-XGB,TABSYN-AVG
TicTacToe,0.9186351706036745,0.9033245844269467,0.9037620297462817,0.9146981627296588,0.9101049868766404,0.9173228346456693,0.9133858267716536,0.8972003499562554,0.9081364829396326,0.9090113735783026,0.45931758530183725,0.5586176727909011,0.5511811023622047,0.5538057742782152,0.5307305336832896,0.5721784776902887,0.5721784776902887,0.5721784776902887,0.5721784776902887,0.5721784776902887,0.9046369203849519,0.8858267716535432,0.8928258967629047,0.8944298629338001,0.24540682414698164,0.19728783902012248,0.20909886264216973,0.24934383202099739,0.2252843394575678,0.6561679790026247,0.6093613298337708,0.5971128608923885,0.5984251968503937,0.6152668416447945
Chess,0.734375,0.689236111111111,0.6736111111111112,0.6354166666666666,0.6831597222222222,0.7291666666666666,0.6961805555555555,0.6684027777777778,0.6510416666666666,0.6861979166666666,0.609375,0.6458333333333334,0.5625,0.5520833333333334,0.5924479166666667,0.6510416666666666,0.6666666666666666,0.6510416666666666,0.6510416666666666,0.6549479166666665,0.7100694444444445,0.7569444444444445,0.7690972222222223,0.7453703703703703,0.3177083333333333,0.15972222222222224,0.2777777777777778,0.2864583333333333,0.26041666666666663,0.640625,0.6527777777777778,0.5659722222222223,0.5572916666666666,0.6041666666666666
