,GANBLR++-LR,GANBLR++-MLP,GANBLR++-RF,GANBLR++-XGB,GANBLR++-AVG,GANBLR-LR,GANBLR-MLP,GANBLR-RF,GANBLR-XGB,GANBLR-AVG,CTGAN-LR,CTGAN-MLP,CTGAN-RF,CTGAN-XGB,CTGAN-AVG,CTABGAN-LR,CTABGAN-MLP,CTABGAN-RF,CTABGAN-XGB,CTABGAN-AVG,NB-LR,NB-MLP,NB-RF,NB-XGB,NB-AVG,RLIG-LR,RLIG-MLP,RLIG-RF,RLIG-AVG,GREAT-LR,GREAT-MLP,GREAT-RF,GREAT-XGB,GREAT-AVG,DIST_SAMPL-LR,DIST_SAMPL-MLP,DIST_SAMPL-RF,DIST_SAMPL-XGB,DIST_SAMPL-AVG
'Maternal,0.8451443569553806,0.863517060367454,0.8442694663167104,0.8398950131233596,0.8482064741907261,0.8595800524934383,0.8678915135608049,0.8407699037620296,0.8556430446194225,0.8559711286089238,0.4199475065616798,0.42607174103237094,0.5393700787401575,0.4015748031496063,0.4467410323709536,0.8792650918635171,0.878827646544182,0.8565179352580928,0.8727034120734908,0.8718285214348206,0.5721784776902887,0.5721784776902887,0.5721784776902887,0.5721784776902887,0.5721784776902887,0.8770778652668416,0.8727034120734908,0.8753280839895012,0.8750364537766112,0.5708661417322834,0.5717410323709536,0.5122484689413823,0.5603674540682415,0.5538057742782153,0.4435695538057743,0.44050743657042873,0.4667541557305337,0.4304461942257218,0.4453193350831146
Health',0.734375,0.671875,0.6614583333333334,0.6354166666666666,0.67578125,0.7291666666666666,0.6649305555555555,0.6805555555555555,0.6510416666666666,0.681423611111111,0.609375,0.6197916666666666,0.5798611111111112,0.5520833333333334,0.5902777777777778,0.6510416666666666,0.6475694444444445,0.6180555555555555,0.6197916666666666,0.6341145833333334,0.6666666666666666,0.6684027777777778,0.6666666666666666,0.6302083333333334,0.6579861111111112,0.6875,0.7708333333333334,0.748263888888889,0.7355324074074074,0.3177083333333333,0.23611111111111108,0.29340277777777773,0.2864583333333333,0.28342013888888884,0.640625,0.642361111111111,0.5572916666666666,0.5572916666666666,0.599392361111111
