,GANBLR++-LR,GANBLR++-MLP,GANBLR++-RF,GANBLR++-XGB,GANBLR++-AVG,GANBLR-LR,GANBLR-MLP,GANBLR-RF,GANBLR-XGB,GANBLR-AVG,CTGAN-LR,CTGAN-MLP,CTGAN-RF,CTGAN-XGB,CTGAN-AVG,CTABGAN-LR,CTABGAN-MLP,CTABGAN-RF,CTABGAN-XGB,CTABGAN-AVG,NB-LR,NB-MLP,NB-RF,NB-XGB,NB-AVG,RLiG-LR,RLiG-MLP,RLiG-RF,RLiG-AVG,GREAT-LR,GREAT-MLP,GREAT-RF,GREAT-XGB,GREAT-AVG,TABSYN-LR,TABSYN-MLP,TABSYN-RF,TABSYN-XGB,TABSYN-AVG
'Room,0.8451443569553806,0.863517060367454,0.8442694663167104,0.8398950131233596,0.8482064741907261,0.8595800524934383,0.8678915135608049,0.8407699037620296,0.8556430446194225,0.8559711286089238,0.4199475065616798,0.42607174103237094,0.5393700787401575,0.4015748031496063,0.4467410323709536,0.8832020997375328,0.8814523184601925,0.8648293963254593,0.8832020997375328,0.8781714785651792,0.5721784776902887,0.5721784776902887,0.5721784776902887,0.5721784776902887,0.5721784776902887,0.8875765529308836,0.89501312335958,0.8923884514435695,0.8916593759113444,0.5708661417322834,0.5713035870516185,0.5131233595800525,0.5577427821522309,0.5532589676290464,0.4435695538057743,0.5118110236220472,0.5122484689413823,0.4304461942257218,0.47451881014873143
Occupancy',0.734375,0.6805555555555555,0.6736111111111112,0.6354166666666666,0.6809895833333334,0.7291666666666666,0.7083333333333334,0.6631944444444444,0.6510416666666666,0.6879340277777777,0.609375,0.6493055555555555,0.578125,0.5520833333333334,0.5972222222222222,0.6510416666666666,0.6510416666666666,0.6041666666666666,0.5729166666666666,0.6197916666666666,0.6666666666666666,0.65625,0.6614583333333334,0.6302083333333334,0.6536458333333334,0.7118055555555557,0.7100694444444443,0.6875,0.7031249999999999,0.3177083333333333,0.22569444444444445,0.2864583333333333,0.2916666666666667,0.2803819444444444,0.640625,0.6475694444444443,0.5659722222222222,0.5572916666666666,0.6028645833333334
